,id,id_order,product_quantity,sku,unit_price
2379,1124023,301789,2,STA0046,14.99
2380,1124025,301792,1,OLL0011-A,52.96
2382,1124028,301789,1,APP1047,25.0
2385,1124035,301796,1,WAC0154,52.99
2388,1124038,301799,1,WAC0169,79.99
2394,1124045,301806,1,BEL0176,59.99
2402,1124068,301812,1,WDT0141,112.99
2405,1124073,301816,1,SPH0014,139.99
2408,1124076,300104,1,PAC0683,369.99
2413,1124085,301823,1,DLL0020,279.0
2414,1124086,301824,1,IFX0088,20.65
2417,1124090,301828,1,DLL0018,177.99
2419,1124094,301830,1,CRU0016-2,84.99
2420,1124095,301822,1,APP1656,989.0
2429,1124117,301840,1,APP0927,19.99
2431,1124127,301842,1,HTE0008,29.99
2442,1124146,301855,1,WIT0023,99.99
2445,1124151,301857,1,FCM0003-2,70.99
2450,1124160,301862,1,GRT0433,16.99
2458,1124176,301869,1,ELG0023,139.9
2467,1124191,301878,1,LIF0096,59.99
2475,1124204,301886,1,PAR0053,69.0
2481,1124213,301890,1,TPL0038,7.99
2504,1124244,301919,1,PAC0754,193.99
2508,1124248,301923,1,TOS0022,103.99
2510,1124251,301198,1,LMP0023,129.99
2511,1124255,301919,1,TPL0026,26.99
2512,1124256,301925,1,NTE0064,109.99
2517,1124264,301930,2,WDT0175,95.99
2524,1124274,301932,1,OWC0086-2,92.99
2525,1124276,301937,1,HGS0010,57.99
2534,1124286,301945,1,SAN0147,16.99
2535,1124287,301946,1,ZAG0028,54.99
2537,1124290,301948,1,PAR0053,69.0
2540,1124297,301952,1,SEA0102,109.99
2554,1124320,301967,1,PAC0731,193.99
2557,1124325,301967,3,NTE0111,12.99
2562,1124334,301975,1,OWC0100,49.99
2564,1124336,301977,1,ADN0046,32.99
2568,1124345,301981,1,JBL0102,99.99
2609,1124394,301990,1,TUC0295,24.99
2674,1124461,301992,1,PAR0053,69.0
2718,1124734,302001,1,SEA0106,123.99
2721,1124779,302004,1,WAC0172,84.99
2723,1124816,302006,1,GRT0441,37.99
2727,1124944,302009,1,SEA0106,123.99
2729,1124958,302010,1,CRU0049,66.99
2731,1125048,302012,1,XDO0034,29.9
2732,1125078,302013,1,APP1501,939.0
2734,1125146,302015,1,WAC0166,69.99
2737,1125254,302018,1,LOG0148,109.99
2738,1125288,302019,1,PAC0712,257.02
2742,1125380,302023,1,WAC0134,303.99
2745,1125522,302026,1,APP1210,179.0
2752,1125653,302030,1,TUC0279,49.99
2755,1125800,302034,1,UAG0045,22.31
2760,1125950,302037,1,ZAG0029,17.99
2764,1126134,302042,1,BEL0270,94.99
2767,1126222,302044,1,TRA0010,79.99
2770,1126257,302047,1,APP1480,489.0
2772,1126296,302044,1,SAN0167,19.99
2779,1126612,302054,1,LGE0046,309.99
2782,1126741,301584,1,NTE0031,14.99
2784,1126789,302060,1,APP1463,35.0
2786,1126814,302061,1,APP0697,12.99
2787,1126821,302062,2,JAW0048,49.99
2791,1126978,302066,1,BLM0016,125.99
2792,1126983,302067,1,JBL0103,99.99
2793,1127036,302068,1,LAC0092,195.99
2798,1127190,302072,1,WAC0169,79.99
2801,1127260,302076,1,APP1131,59.0
2809,1127439,302085,1,JBL0107,99.99
2811,1127470,302086,1,DLK0008,47.99
2813,1127505,302088,1,TRK0009,29.99
2822,1127765,302097,2,APP1919,28.93
2831,1127954,302106,1,PAC1561,62.99
2839,1128078,302114,1,KEN0109,49.99
2841,1128123,302117,1,BEL0225,30.99
2843,1128201,302119,1,TPL0040,29.9
2851,1128275,302128,1,PAR0053,69.0
2862,1128546,302137,1,IFX0046,64.99
2872,1128732,302147,1,OTT0148,24.99
2873,1128754,302148,1,PHI0072,69.99
2877,1128829,302098,1,TUC0282,13.99
2878,1128864,302147,1,IFR0013,18.99
2879,1128885,302147,1,MUV0176,22.99
2887,1128920,302159,1,WOE0014,16.99
2898,1129094,302169,1,PAR0054,69.0
2905,1129209,302176,2,BEL0230,13.99
2919,1129280,302190,1,LEX0028,59.99
2924,1129292,302195,1,HTE0007,29.99
2926,1129295,302197,1,SPE0188,21.99
2929,1129301,302199,1,IFX0045,24.71
2941,1129320,302210,1,APP0702,59.99
2946,1129333,302215,1,OTT0150,27.99
2955,1129349,302223,1,KEN0223,24.99
2956,1129350,302224,1,GRT0456,42.99
2961,1129360,302230,2,KIN0161,48.99
2965,1129369,302236,1,IFX0022,19.99
2969,1129375,302240,1,APP1940,1794.99
2973,1129381,302245,1,APP0927,19.99
2978,1129389,302250,1,HGD0015,75.99
2979,1129390,302251,1,PAC1240,1569.0
2987,1129405,302259,1,TUC0251,24.99
2996,1129418,301906,1,TWS0066,39.99
2999,1129422,302269,1,PEB0015,149.99
3010,1129442,302280,1,PAC1909,172.99
3017,1129458,302289,1,OWC0097-A,29.66
3019,1129462,302289,1,OWC0104,44.99
3022,1129468,302293,5,OWC0100,49.99
3031,1129495,302304,1,KEN0212,18.99
3040,1129526,302310,1,BEA0056,89.99
3042,1129530,302312,1,WDT0372,139.99
3044,1129535,302315,1,PAC1054,3010.99
3046,1129539,302317,1,STA0060,29.99
3056,1129557,302327,1,STM0088,39.99
3059,1129562,302330,1,PAC0133,113.99
3073,1129582,302342,1,APP0697,12.99
3075,1129585,302344,1,SEA0106,123.99
3078,1129593,302347,2,CRU0023,44.99
3081,1129611,302352,1,APP1940,1794.99
3084,1129617,302355,1,APP0399,35.0
3088,1129624,302360,1,APP1242,1763.99
3093,1129636,302364,1,APP0100,34.99
3096,1129642,302366,1,WAC0154,52.99
3098,1129645,302369,1,APP1101,169.99
3105,1129657,302374,1,OWC0179,179.99
3106,1129663,302374,1,STA0039,89.99
3107,1129664,302377,1,PAC1584,2460.99
3108,1129666,302300,1,SAN0133,49.99
3119,1129690,302391,1,MOP0036,42.99
3122,1129695,302394,1,JBL0123,44.99
3123,1129699,302395,1,SYN0146,387.99
3126,1129707,302398,1,APP1810,1584.99
3128,1129713,302401,1,OWC0052,20.99
3131,1129717,302403,1,CRU0017-2,87.99
3132,1129718,302404,1,WDT0372,139.99
3138,1129728,302408,1,WAC0134,303.99
3141,1129731,302411,1,TPL0038,7.99
3145,1129738,261978,1,NTE0063,109.99
3148,1129742,302418,1,FIF0010,11.99
3150,1129746,302420,1,CRU0026-2,118.99
3155,1129753,302426,1,TRK0011,54.99
3159,1129759,302429,1,CRU0032,59.99
3160,1129760,302430,1,SEA0106,123.99
3175,1129789,302444,1,CRU0016-A,33.1
3176,1129790,302445,1,APP0927,14.99
3179,1129800,302450,1,KIN0161,48.99
3194,1129827,302461,1,SYN0139,174.99
3205,1129843,302470,1,NTE0020,94.99
3206,1129845,302470,1,MOS0021,19.99
3210,1129854,302474,1,ADN0044,49.99
3240,1129914,302505,1,OWC0054-2,39.99
3245,1129921,302510,1,WAC0179,5.99
3268,1129973,302530,1,SAN0134,64.99
3269,1129975,302531,1,HGD0007,69.99
3281,1129999,302411,1,KAN0052,8.99
3283,1130003,302545,1,SEA0106,123.99
3289,1130015,302551,1,APP0481,35.0
3290,1130019,301936,1,DLL0028,687.99
3296,1130030,302556,1,SAM0116,103.99
3307,1130066,302568,1,PAC1036,2667.99
3309,1130072,302571,1,OWC0183,469.99
3313,1130079,302575,1,TWS0077,49.99
3323,1130107,302580,8,PHI0063,17.99
3324,1130109,302580,1,PHI0072,69.99
3342,1130144,302586,1,APP0959,1576.99
3344,1130146,302586,1,APP0410,35.0
3350,1130155,302603,1,BLM0016,125.99
3355,1130161,302607,1,PEB0015,149.99
3359,1130174,302611,1,WAC0134,303.99
3360,1130176,302612,1,SEA0106,123.99
3367,1130191,302620,1,APP0701,72.99
3370,1130200,302626,1,WAC0166,69.99
3371,1130201,302627,1,LEX0027,38.99
3383,1130232,302636,1,LOG0175,199.99
3388,1130238,302641,1,SEA0044,93.99
3400,1130253,302655,1,SYN0139,174.99
3403,1130257,302655,1,WDT0183,159.99
3405,1130260,302659,1,TPL0007,34.99
3406,1130262,302661,1,OWC0160,284.99
3417,1130279,302670,1,TPL0038,7.99
3419,1130281,302672,1,BEL0225,30.99
3457,1130344,302709,1,STA0042,29.99
3458,1130346,302711,1,IFX0022,19.99
3461,1130350,302714,1,SEA0044,93.99
3462,1130351,302714,1,NTE0026,39.99
3469,1130362,302720,1,OWC0173,289.99
3471,1130366,302722,1,SEA0107,78.99
3472,1130367,302723,1,BEA0055,89.99
3475,1130374,302728,1,ELG0039,39.99
3483,1130393,302737,1,OWC0189,339.99
3484,1130395,302738,1,TUC0231,12.99
3486,1130397,302740,1,PAC1504,25.99
3487,1130399,302741,1,FCM0003-2,70.99
3494,1130413,302747,1,CRU0016-2,84.99
3512,1130438,302759,1,WAC0090,729.99
3518,1130446,302765,1,BEL0292,15.99
3521,1130453,302767,1,SAM0075,335.99
3522,1130454,302768,1,LAC0092,195.99
3526,1130459,302765,1,WOE0007,9.99
3531,1130464,302774,1,SAT0008,59.99
3532,1130465,302774,1,SAT0034,39.99
3533,1130467,302775,1,LAC0206,263.63
3535,1130472,302777,1,SPH0013,149.99
3538,1130476,302768,1,SAN0155,10.99
3539,1130478,302774,1,BEL0230,13.99
3547,1130495,302788,1,MAC0137,12.39
3556,1130509,302795,1,TPL0032,119.99
3560,1130516,302799,1,SPE0072,36.99
3561,1130517,302800,2,OWC0045,40.99
3581,1130548,302817,1,NEA0009,169.99
3587,1130560,302824,1,SPH0013,149.99
3588,1130563,302826,1,FCM0003-2,70.99
3591,1130566,302828,1,IKM0022,28.99
3605,1130595,302841,1,APP1810,1584.99
3606,1130597,302842,1,OWC0054,19.99
3613,1130605,302849,1,PAC1490,366.99
3621,1130622,302857,1,PAC1561,62.99
3652,1130661,302876,1,SAT0039,59.99
3654,1130667,302879,1,CRU0032,59.99
3703,1130766,302928,1,PAC1397,25.99
3705,1130770,302930,1,BOO0068,49.99
3721,1130799,302950,1,MOP0088,59.99
3753,1130875,302990,1,IFX0022,17.99
3765,1130899,303007,1,OWC0177-A,403.25
3772,1130916,303015,1,BEL0192,9.99
3778,1130925,303020,1,WAC0154,52.99
3779,1130926,303015,1,JMO0053,19.99
3780,1130927,301227,1,APP0694-A,56.45
3783,1130934,303015,1,KEU0007,17.99
3785,1130941,303024,1,PAC0927,2341.99
3787,1130946,303015,1,TPL0038,7.99
3794,1130958,301975,1,CRU0016-2,84.99
3795,1130959,301975,1,SAM0074,155.99
3802,1130967,303037,1,PHI0076,28.99
3803,1130968,301975,1,STA0018,17.99
3804,1130969,303038,1,TPL0017,59.9
3829,1131012,303061,1,OWC0167,174.99
3835,1131023,303067,1,OWC0153-4,286.99
3837,1131027,303070,2,WAC0179,5.99
3842,1131042,303077,1,NTE0062,109.0
3846,1131056,303084,2,NTE0101,79.0
3847,1131060,303085,1,SEA0102,109.99
3848,1131061,303086,1,KEN0200,89.99
3850,1131069,303090,1,SAN0134,64.99
3854,1131076,303096,1,APP0399,35.0
3869,1131110,281497,1,BNQ0036-A,615.08
3870,1131113,281497,1,APP0698,14.99
3871,1131114,281497,1,SAN0116-A,67.65
3873,1131124,303116,2,OWC0040-2,148.99
3883,1131152,302850,1,BOS0049,136.87
3885,1131156,303130,1,OWC0068-2,148.99
3895,1131181,303140,1,WDT0141,112.99
3896,1131182,303140,1,QNA0166,10.9
3934,1131257,303174,1,TRK0007,29.99
3937,1131273,303178,1,APP1676,39.0
3943,1131286,303183,1,FCM0013-2,25.99
3946,1131290,303185,1,PAC1196,2364.99
3959,1131320,303197,1,MOP0036,42.99
3960,1131321,303198,1,BEL0264,14.99
3962,1131323,303200,1,TPL0039,45.45
3965,1131327,303203,1,APP0927,19.99
3967,1131333,303205,1,APP0698,14.99
3968,1131336,303205,1,APP0985,16.99
3971,1131344,303208,1,KAN0052,9.99
3973,1131347,303210,1,APP1940,1794.99
3978,1131357,303216,1,IFX0091,25.99
3988,1131378,303223,1,APP1683,39.0
3989,1131379,303224,2,LAC0153,75.99
3991,1131384,303226,1,OWC0183-A,298.7
3992,1131386,303227,1,LAC0099,64.99
3993,1131387,303228,1,ADN0019,7.99
3996,1131392,303230,1,SAM0115,146.99
4000,1131398,303230,1,FCM0003-2,70.99
4006,1131406,302521,1,SYN0126,138.99
4032,1131462,303259,1,NTE0103,94.99
4033,1131463,303260,1,APP0666,299.99
4035,1131466,303259,1,IFX0009,54.99
4038,1131470,303264,1,OWC0129,27.26
4039,1131471,303264,1,FCM0010,16.52
4040,1131473,303264,1,WDT0316,43.79
4043,1131480,303267,2,CRU0031,36.99
4050,1131499,303275,1,APP0927,19.99
4056,1131508,303279,1,HTE0007,29.99
4063,1131540,303286,1,OWC0053,22.99
4072,1131559,303297,1,ELG0039,39.99
4074,1131561,303297,2,ELG0040,35.99
4078,1131570,303302,1,IFX0022,19.99
4089,1131596,303315,2,WDT0217,82.99
4091,1131606,303316,1,SAN0146,11.99
4094,1131609,303314,1,HTE0008,29.99
4095,1131611,303316,1,APP0698,14.99
4100,1131635,303319,1,APP1242,1763.99
4102,1131647,303315,1,FCM0021-2,110.99
4116,1131677,303339,1,APP1190,52.99
4118,1131684,303341,1,LGE0044,579.99
4120,1131687,303343,1,WAC0171,54.99
4128,1131720,303353,1,WAC0174,79.99
4129,1131723,303355,1,SAM0116,103.99
4135,1131735,303362,1,LGE0046,309.99
4137,1131738,303364,1,CRU0026-2,118.99
4140,1131742,303366,1,CRU0016-2,84.99
4141,1131743,303366,1,OWC0013,3.99
4142,1131744,303367,1,WAC0032,4.99
4143,1131745,303364,1,CRU0051,144.99
4149,1131754,303367,1,ADN0032,24.99
4159,1131791,303376,1,BEL0263,19.99
4165,1131798,303257,1,IFX0089,25.99
4172,1131812,303388,1,PAC1057,3235.99
4180,1131825,303397,1,SAN0133,39.99
4200,1131864,303419,2,DLL0018,177.99
4204,1131873,303422,1,OWC0210,285.99
4208,1131881,303427,1,PIE0009,12.99
4212,1131896,303434,1,PIE0031,12.99
4214,1131898,303434,1,PIE0028,12.99
4217,1131901,303434,1,IFX0015,24.99
4234,1131937,303455,1,BEL0277,18.99
4238,1131945,303455,1,BEL0288,16.99
4239,1131948,303460,1,PAC1875,3598.99
4251,1131969,303470,1,OWC0161-A,155.89
4253,1131972,303471,1,MUV0165-A,19.41
4254,1131974,303472,1,FCM0007-2,118.99
4255,1131975,303473,1,LGE0036,167.99
4262,1131992,303482,1,MAC0137,14.99
4264,1131995,303484,2,ADN0028,19.99
4266,1131998,303486,1,APP1020,60.99
4269,1132004,300311,1,TRA0010,79.99
4270,1132005,300311,1,IFX0020,7.99
4289,1132038,303505,1,GRT0424,54.99
4293,1132044,303507,1,OLL0024,109.99
4310,1132068,303522,1,IFX0021,17.99
4312,1132070,303524,1,JBL0107,86.99
4331,1132104,303546,1,MOS0219,39.99
4333,1132106,303548,1,OTT0163,34.99
4340,1132124,303556,1,SPE0169,20.99
4341,1132126,303557,1,APP0484,48.75
4342,1132127,303556,1,MOX0016,8.99
4349,1132144,303565,1,QNA0149,371.99
4351,1132147,302450,1,FCM0028,31.99
4359,1132160,303573,1,OTT0098,52.99
4367,1132181,303583,1,PHI0072,69.99
4375,1132196,303593,1,BOO0069,129.99
4377,1132198,303595,1,PAR0071,412.4
4378,1132199,303596,1,SAN0157,38.99
4379,1132201,303597,1,HGS0008,64.99
4381,1132204,303599,1,OWC0100,49.99
4382,1132205,303600,1,TIG0024,34.99
4386,1132218,303599,1,IFX0137,3.99
4397,1132240,303613,1,KEN0200,69.99
4398,1132244,303614,1,WDT0141,112.99
4406,1132257,303621,1,CRU0052,188.99
4409,1132260,303624,1,NEA0009,159.99
4411,1132262,303621,1,MAC0122,24.99
4426,1132294,302586,1,SEA0101,99.99
4428,1132298,303643,1,OTR0075,9.99
4430,1132306,303645,1,APP1667,41.99
4441,1132323,303658,1,LEX0020,8.99
4443,1132325,303660,1,CRU0055,569.99
4455,1132342,303671,1,TOS0020,82.99
4479,1132378,303693,1,BLM0016,125.99
4486,1132388,303699,1,SEA0106,123.99
4490,1132396,303703,1,BEL0176,49.99
4491,1132397,303703,1,TRK0011,46.99
4492,1132398,303704,1,FCM0003-2,70.99
4493,1132400,303704,1,KIN0162,83.99
4494,1132401,303705,1,WAC0171,54.99
4502,1132412,303713,2,CRU0016-2,84.99
4530,1132465,303738,1,SEA0106,123.99
4538,1132476,303741,1,IFX0022,17.99
4541,1132491,303748,2,APP1190,52.99
4548,1132502,303756,1,MOX0018,4.99
4549,1132503,303756,1,WOE0007,7.99
4555,1132520,303762,2,FCM0012,14.99
4556,1132521,303763,1,FCM0038-2,138.99
4561,1132532,303769,1,APP0667,22.99
4564,1132538,303773,1,PAR0074,14.99
4565,1132540,303774,1,WDT0348,156.99
4566,1132542,303775,1,SAM0074,155.99
4578,1132563,303790,1,PAC0749,146.99
4581,1132568,303790,1,CRU0017-2,87.99
4593,1132582,303805,1,BLM0016,125.99
4600,1132595,303814,2,SAN0133,39.99
4607,1132604,303821,1,SAN0147,16.99
4608,1132606,303822,1,SAT0036,29.99
4609,1132607,303823,1,SEA0107,78.99
4620,1132628,303822,1,THU0025,69.99
4621,1132629,303828,1,NTE0082,39.99
4623,1132635,303837,1,OTR0045,29.99
4624,1132636,303838,1,ELG0039,39.99
4626,1132640,303839,1,NDE0015,29.99
4627,1132641,303840,1,APP1749,411.99
4628,1132643,303841,1,SAN0133,39.99
4629,1132646,302876,1,LMP0016,26.99
4634,1132662,303844,1,BEL0285,16.99
4645,1132681,303856,1,GRT0423,54.99
4647,1132683,303858,1,WDT0141,112.99
4652,1132697,303864,1,APP1190,52.99
4657,1132716,302210,1,APP1214,83.99
4658,1132720,302210,1,APP1465,99.99
4667,1132734,303878,1,ZAG0022,10.99
4668,1132735,303878,1,APP1194,35.0
4674,1132748,303885,1,APP0663,188.99
4680,1132772,303827,1,APP1585,1370.99
4682,1132774,303895,1,BLM0016,125.99
4683,1132775,303827,1,WDT0363,159.0
4693,1132800,303906,1,APP0702,59.99
4704,1132826,303917,1,OTT0099,32.99
4706,1132837,303920,1,JBL0122,44.99
4718,1132858,303932,2,PHI0059,53.99
4721,1132861,303935,1,MOS0138,29.99
4723,1132864,303937,1,JBL0122,44.99
4725,1132873,303939,1,APP1043,59.0
4726,1132875,303935,1,OTT0142,24.99
4729,1132881,303935,1,OTT0145,29.99
4732,1132884,303943,1,GRT0426,19.99
4734,1132886,303944,1,SAN0172,42.99
4735,1132889,303945,1,IFX0020,7.99
4752,1132916,303964,1,IFX0034,19.99
4782,1132989,303991,1,OTT0127,34.99
4787,1133007,303996,1,HTE0010,44.99
4793,1133035,303943,1,SAN0161,104.99
4795,1133038,304003,1,NTE0062,109.0
4803,1133058,304010,1,APP1190,52.99
4805,1133086,303978,1,MOS0192,32.99
4808,1133093,304012,1,WDT0141,112.99
4811,1133107,303991,1,APP0399,31.99
4813,1133111,303978,1,PAC1399,22.99
4817,1133126,304019,1,WIT0023,82.99
4818,1133127,304020,1,CRU0043-4,266.99
4822,1133131,304015,1,RUT0009,49.99
4827,1133148,304026,1,RUT0009,49.99
4841,1133179,304042,1,LGE0039,228.99
4854,1133204,304053,1,SAN0133,39.99
4855,1133206,304055,1,SAN0147,16.99
4878,1133251,304082,1,OWC0013,3.99
4879,1133252,304083,1,PIE0009,12.99
4881,1133254,304085,1,WDT0373,229.99
4885,1133263,304087,1,PAC1561,52.99
4904,1133297,303643,1,SYN0098,90.99
4906,1133300,304108,1,APP1190,52.99
4918,1133327,304118,1,APP1687,49.99
4930,1133342,304128,1,APP0483,59.0
4931,1133346,304130,1,WAC0171,54.99
4934,1133358,304134,1,SAT0034,33.05
4937,1133368,304138,1,FCM0022,34.99
4944,1133388,304146,1,FCM0013-2,25.99
4946,1133390,303643,1,SEA0039,72.99
4949,1133398,304150,1,PAC1826,1668.99
4957,1133416,304157,1,BEL0133,29.99
4967,1133429,304165,3,WOE0011,14.99
4968,1133430,304165,1,WOE0010,12.99
4971,1133435,304168,1,LOG0200,89.99
4972,1133439,304169,1,APP1210,171.99
4974,1133443,304172,1,CRU0023,44.99
4976,1133454,304174,1,WAC0171,54.99
4983,1133465,304182,1,APP1490,757.99
4984,1133466,304182,1,APP1628,163.99
4988,1133471,304185,1,SAT0009,33.05
4993,1133477,304187,1,TPL0040,29.9
4994,1133479,304188,1,MUV0147,17.99
4995,1133484,304188,1,SYN0128,384.99
4999,1133492,304193,1,CRU0026-2,118.99
5000,1133495,304188,1,WDT0249,243.99
5001,1133496,304194,1,APP0702,59.99
5003,1133499,279755,1,APP1345,2621.99
5004,1133510,304197,1,SAN0098,29.99
5006,1133514,304199,1,SEA0049,49.99
5008,1133518,304128,1,TUC0225,22.99
5009,1133521,304200,1,PAC0623,180.99
5010,1133523,304197,1,BEL0261,17.99
5020,1133552,304209,2,KIN0155,75.99
5025,1133562,304214,1,KAN0017,14.99
5027,1133571,304217,1,SAT0036,29.99
5031,1133580,304222,1,SAT0009,39.99
5035,1133592,304227,1,SPE0185,19.0
5044,1133605,304236,1,MUV0184,10.99
5045,1133606,304236,1,MUV0183,10.99
5046,1133607,304237,1,WAC0104,404.99
5048,1133609,304239,1,APP1107,59.99
5049,1133612,304240,2,KIN0138,12.99
5069,1133695,304253,1,SAN0146,11.99
5074,1133703,303867,1,IFX0022,17.99
5075,1133710,304264,1,APP1647,635.54
5077,1133714,304266,1,PAC0105,157.99
5080,1133723,297220,1,WDT0141,112.99
5094,1133782,304278,1,BEL0227-A,19.28
5097,1133787,304278,1,STA0033,5.99
5098,1133789,304283,1,DLK0064,33.9
5099,1133792,304285,1,APP1485,649.99
5101,1133796,304278,1,SAT0010,16.99
5108,1133806,304291,1,MOS0154,29.99
5134,1133871,304317,1,BLM0016,125.99
5145,1133892,304328,1,SPE0172,36.99
5150,1133907,304335,1,WDT0373,229.99
5152,1133913,304328,1,LAC0212,136.99
5158,1133929,304342,1,SAN0163,16.99
5161,1133935,304345,1,WAC0090,729.99
5164,1133943,304347,1,BEL0176,49.99
5167,1133946,304347,1,SAT0033,29.99
5170,1133951,304354,1,WOE0009,12.99
5176,1133984,303599,1,WDT0175,95.99
5196,1134031,304220,1,PAC1563,1539.99
5206,1134048,304389,1,THU0025,69.99
5213,1134085,304399,1,SAN0133,39.99
5222,1134101,304407,1,MOS0139,29.99
5224,1134109,304409,2,CRU0026-2,118.99
5226,1134112,304410,1,QNA0150,314.99
5227,1134113,304412,1,KEN0079,59.99
5228,1134115,304413,1,PAR0058,69.99
5229,1134116,304414,1,IOT0007,19.99
5230,1134122,304415,1,NTE0062,109.0
5234,1134130,304410,1,WDT0141,112.99
5235,1134131,304419,1,KEN0200,69.99
5240,1134139,304424,1,FCM0003-2,70.99
5242,1134142,304425,1,IFX0034,19.99
5248,1134155,304424,1,OWC0013,3.99
5250,1134163,302390,1,FCM0003-2,70.99
5254,1134169,304433,1,PAC0618,1344.99
5257,1134173,304436,1,SAT0036,29.99
5259,1134179,304439,1,PAC1240,1569.0
5269,1134210,304447,1,APP1190,52.99
5283,1134238,304464,1,APP1190,52.99
5287,1134249,304470,1,APP1214,83.99
5288,1134251,304470,1,SAT0010,16.99
5292,1134259,304475,1,LEX0026,21.99
5295,1134271,304478,1,FCM0013-2,25.99
5304,1134288,304487,1,HTE0007,29.99
5311,1134300,304494,1,WAC0173,169.99
5312,1134301,304495,1,WAC0171,54.99
5315,1134308,304498,1,THU0042,71.99
5316,1134309,304499,1,PAC0023,65.99
5317,1134313,304500,2,KIN0137,4.99
5325,1134338,304506,1,OTT0139,22.99
5327,1134340,304508,1,PAC1561,52.99
5328,1134343,304511,1,SAN0111,10.99
5344,1134376,304522,1,LOG0214,129.99
5345,1134377,304523,1,APP1140,34.99
5346,1134378,304524,1,ZAG0028,49.99
5347,1134380,304525,1,BEL0234,26.99
5348,1134381,304523,1,BEL0213,16.99
5350,1134388,304525,1,TUC0277,24.99
5351,1134393,304527,1,OWC0060,19.99
5352,1134394,304527,1,OWC0062,9.99
5354,1134398,304529,1,APP0927,14.99
5358,1134410,304534,1,APP0927,14.99
5364,1134432,304541,1,ZAG0019,49.99
5365,1134433,304542,1,MOP0100,79.99
5366,1134436,304544,1,WIT0031,144.62
5368,1134445,304548,1,BEL0215,16.99
5371,1134449,304548,2,BEL0214,15.99
5380,1134462,304554,1,WAC0172,79.99
5396,1134493,304567,1,SAN0133,39.99
5398,1134496,303521,1,BEL0270,94.99
5400,1134500,303521,1,TWS0105,47.99
5401,1134502,304570,1,THU0025,69.99
5408,1134531,304576,1,APP0405-A,49.48
5409,1134532,304576,1,HGD0012,24.99
5432,1134576,304594,1,APP0985,16.99
5455,1134610,304603,1,MAC0137,14.99
5464,1134621,304611,1,THU0025,69.99
5479,1134664,304626,1,WAC0090,729.99
5482,1134673,304629,1,XDO0024,29.9
5486,1134685,304633,1,APP1491,757.99
5487,1134690,304635,1,GRT0457,69.99
5496,1134703,304645,1,NTE0063,109.99
5499,1134710,304646,2,OWC0035-2,82.99
5502,1134717,304651,1,SPE0184,21.99
5504,1134723,304653,1,PIE0028,12.99
5509,1134734,304660,1,WDT0140,91.99
5510,1134735,304660,1,WDT0183,159.99
5511,1134737,304659,1,OWC0178,179.99
5512,1134738,304660,1,WDT0344,154.99
5516,1134744,304651,1,BEL0285,16.99
5521,1134752,304664,1,MOS0134,29.99
5522,1134761,304665,1,THU0043,39.99
5524,1134764,304667,1,APP1140,34.99
5527,1134770,304670,1,PAC0925,2258.99
5528,1134773,304672,1,SAN0133,39.99
5532,1134782,304676,1,KIN0001-2,68.99
5538,1134796,304684,1,IFX0022,17.99
5539,1134797,304685,1,APP1687,49.99
5548,1134817,304694,1,FCM0013-2,25.99
5549,1134818,304695,1,APP0703,49.58
5551,1134825,304698,2,MOX0018,4.99
5552,1134826,304696,1,JBL0122,44.99
5555,1134829,304701,1,NEA0007,144.99
5561,1134846,304709,1,WAC0171,54.99
5562,1134849,304710,1,PAC1561,52.99
5564,1134855,296253,1,NTE0013,19.99
5565,1134856,296253,1,OWC0100,49.99
5569,1134861,304714,1,APP1215,111.99
5570,1134862,304714,1,APP1216,138.99
5573,1134869,304717,1,IFX0022,17.99
5574,1134871,296253,1,PAC0754,193.99
5578,1134885,296253,1,NTE0026,39.99
5579,1134886,304723,1,MOS0180,34.99
5580,1134888,304724,1,PAC1889,169.99
5582,1134890,304726,1,TRK0011,46.99
5584,1134893,304726,1,BEL0244,20.99
