,order_id,created_date,total_paid
786,301828,2017-01-03 17:24:00,177.99
787,301830,2017-01-03 17:22:12,84.99
789,301840,2017-01-03 17:30:14,23.98
790,301842,2017-01-03 18:05:10,36.98
792,301855,2017-01-03 18:12:45,99.99
793,301857,2017-01-03 18:01:44,70.99
794,301862,2017-01-03 17:59:37,21.98
795,301869,2017-01-03 18:16:03,144.9
796,301878,2017-01-03 18:27:38,59.99
797,301886,2017-01-03 20:07:57,69.0
798,301890,2017-01-03 18:41:16,7.99
800,301906,2017-01-04 08:32:29,46.98
801,301919,2017-01-03 19:17:36,220.98
802,301923,2017-01-03 19:14:02,103.99
803,301925,2017-01-03 19:19:54,109.99
804,301930,2017-01-03 19:24:13,191.98
805,301932,2017-01-03 19:30:24,92.99
806,301936,2017-01-04 15:56:15,687.99
807,301937,2017-01-03 19:35:42,57.99
809,301945,2017-01-03 19:39:45,23.98
810,301946,2017-01-03 19:58:02,54.99
811,301948,2017-01-03 19:46:36,69.0
812,301952,2017-01-03 19:57:16,109.99
813,301967,2017-01-03 20:16:03,232.96
814,301975,2017-01-05 10:55:26,315.95
815,301977,2017-01-03 20:09:33,39.98
816,301981,2017-01-03 20:21:24,99.99
818,301990,2017-01-03 20:27:36,31.98
819,301992,2017-01-03 20:30:55,74.0
820,302001,2017-01-03 20:53:22,123.99
822,302004,2017-01-03 20:40:58,84.99
823,302006,2017-01-03 21:07:18,37.99
825,302009,2017-01-03 20:47:34,123.99
826,302010,2017-01-03 20:47:27,66.99
827,302012,2017-01-03 20:50:11,36.89
828,302013,2017-01-03 21:01:21,939.0
829,302015,2017-01-03 20:58:26,69.99
831,302018,2017-01-03 21:01:01,109.99
832,302019,2017-01-03 21:04:25,264.01
833,302023,2017-01-03 21:11:59,303.99
834,302026,2017-01-03 21:15:50,179.0
835,302030,2017-01-03 21:13:49,49.99
837,302034,2017-01-03 21:35:12,29.3
838,302037,2017-01-03 21:52:24,21.98
839,302042,2017-01-03 21:41:07,94.99
841,302044,2017-01-03 21:44:59,99.98
842,302047,2017-01-03 21:42:00,489.0
843,302054,2017-01-05 15:58:59,309.99
844,302060,2017-01-03 22:06:54,46.99
845,302061,2017-01-03 22:29:21,16.98
846,302062,2017-01-03 22:09:26,99.98
847,302066,2017-01-03 23:28:43,125.99
848,302067,2017-01-03 22:11:42,99.99
849,302068,2017-01-03 22:16:37,195.99
852,302072,2017-01-03 22:31:37,79.99
854,302076,2017-01-03 22:25:24,64.0
856,302085,2017-01-03 22:31:19,99.99
857,302086,2017-01-03 22:35:34,47.99
858,302088,2017-01-03 22:35:51,34.98
860,302097,2017-01-03 22:52:57,64.84
861,302098,2017-01-03 23:37:04,18.98
862,302106,2017-01-03 22:58:22,62.99
863,302114,2017-01-03 23:02:41,49.99
864,302117,2017-01-03 23:07:07,37.98
865,302119,2017-01-03 23:05:12,29.9
866,302128,2017-01-03 23:24:40,69.0
868,302137,2017-01-03 23:20:29,64.99
869,302147,2017-01-03 23:41:38,66.97
870,302148,2017-01-03 23:28:21,69.99
871,302159,2017-01-03 23:39:31,26.98
873,302169,2017-01-03 23:56:47,69.0
875,302176,2017-01-04 00:14:06,34.97
876,302190,2017-01-04 00:26:10,63.98
877,302195,2017-01-04 00:54:01,36.98
878,302197,2017-01-04 01:13:25,26.98
880,302199,2017-01-04 00:53:56,31.7
881,302210,2017-01-06 23:13:31,243.96
882,302215,2017-01-04 01:22:16,34.98
883,302223,2017-01-04 01:54:13,31.98
884,302224,2017-01-04 01:51:10,46.98
885,302230,2017-01-04 01:59:16,101.97
886,302236,2017-01-04 02:45:43,24.98
887,302240,2017-01-04 15:47:14,1794.99
888,302245,2017-01-04 03:57:27,26.98
889,302250,2017-01-04 12:16:25,80.98
890,302251,2017-01-04 06:38:54,1569.0
891,302259,2017-01-04 07:51:19,31.98
893,302269,2017-01-04 08:42:05,161.98
894,302280,2017-01-04 09:12:34,177.98
895,302289,2017-01-04 09:36:34,81.64
896,302293,2017-01-04 09:34:59,256.94
897,302300,2017-01-04 11:55:56,56.98
898,302304,2017-01-04 10:41:02,25.98
900,302310,2017-01-04 10:24:35,96.98
901,302312,2017-01-04 10:44:19,139.99
902,302315,2017-01-04 11:59:28,3010.99
903,302317,2017-01-04 10:37:12,29.99
904,302327,2017-01-04 10:59:32,46.98
905,302330,2017-01-05 12:43:30,113.99
907,302342,2017-01-04 11:15:56,17.98
909,302344,2017-01-04 11:33:22,128.98
910,302347,2017-01-04 11:19:59,93.97
912,302352,2017-01-04 11:28:55,1794.99
913,302355,2017-01-04 11:33:20,41.99
914,302360,2017-01-04 11:33:30,1763.99
915,302364,2017-01-04 12:03:43,34.99
916,302366,2017-01-04 12:12:41,56.98
918,302369,2017-01-04 11:41:47,173.98
919,302374,2017-01-04 11:48:14,274.97
920,302376,2017-01-10 11:52:45,2903.99
921,302377,2017-01-04 11:48:26,2460.99
922,302390,2017-01-07 19:55:38,77.98
923,302391,2017-01-04 12:06:31,49.98
924,302394,2017-01-04 12:10:00,49.98
925,302395,2017-01-04 12:16:22,387.99
926,302398,2017-01-04 12:15:02,1584.99
927,302401,2017-01-04 14:42:11,24.98
928,302403,2017-01-04 12:17:22,94.98
929,302404,2017-01-04 15:17:49,139.99
930,302408,2017-01-04 12:32:19,310.98
931,302411,2017-01-10 12:23:56,21.97
933,302418,2017-01-05 19:15:44,15.98
934,302420,2017-01-04 12:42:16,125.98
935,302426,2017-01-04 12:47:58,59.98
936,302429,2017-01-04 12:55:28,63.98
937,302430,2017-01-04 13:00:42,130.98
940,302444,2017-01-04 13:12:16,38.09
941,302445,2017-01-09 13:23:41,14.99
943,302450,2017-01-06 12:05:33,87.97
945,302461,2017-01-04 14:28:39,181.98
946,302470,2017-01-09 09:50:34,114.97
947,302474,2017-01-04 13:47:35,53.98
949,302505,2017-01-04 15:54:42,43.98
950,302510,2017-01-04 14:49:23,5.99
952,302521,2017-01-05 15:41:03,143.98
953,302530,2017-01-04 15:05:35,64.99
954,302531,2017-01-04 15:06:02,74.98
955,302539,2017-06-28 19:18:37,989.0
956,302545,2017-01-04 15:53:15,128.98
957,302551,2017-01-04 15:54:43,39.99
958,302556,2017-01-04 16:53:04,113.98
959,302568,2017-01-04 17:18:26,2667.99
960,302571,2017-01-04 16:58:47,469.99
961,302575,2017-01-04 16:35:39,54.98
962,302580,2017-01-04 16:56:16,220.89
963,302586,2017-01-06 14:58:51,1711.98
966,302603,2017-01-04 17:22:47,135.98
967,302607,2017-01-04 17:18:45,161.98
968,302611,2017-01-04 17:45:17,308.98
969,302612,2017-01-04 17:48:54,130.98
970,302620,2017-01-04 17:32:08,77.98
971,302626,2017-01-04 17:39:20,76.98
972,302627,2017-01-04 17:46:25,45.98
973,302636,2017-01-04 18:08:02,199.99
974,302641,2017-01-09 18:10:21,148.97
975,302655,2017-01-04 18:28:09,339.97
976,302659,2017-01-04 18:30:40,39.98
977,302661,2017-01-04 18:34:06,291.98
979,302670,2017-01-04 18:54:57,12.98
980,302672,2017-01-04 18:48:20,37.98
982,302704,2017-01-04 20:00:58,343.06
983,302709,2017-01-04 19:57:06,34.98
984,302711,2017-01-04 19:55:35,23.98
985,302714,2017-01-04 20:24:39,138.97
987,302720,2017-01-04 20:17:14,293.98
988,302722,2017-01-04 20:09:56,83.98
989,302723,2017-01-04 20:12:18,99.98
990,302728,2017-01-04 20:23:38,46.98
991,302737,2017-01-04 20:39:52,343.98
992,302738,2017-01-04 20:26:59,16.98
993,302740,2017-01-04 20:28:44,30.98
994,302741,2017-01-04 20:34:36,75.98
995,302747,2017-01-04 20:42:13,89.98
996,302759,2017-01-04 21:12:07,729.99
997,302765,2017-01-04 21:46:25,29.97
998,302767,2017-01-04 21:37:43,340.98
999,302768,2017-01-04 22:01:45,211.97
1000,302774,2017-01-04 21:57:46,120.96
1001,302775,2017-01-04 22:09:32,270.62
1002,302777,2017-01-04 21:57:34,156.98
1003,302788,2017-01-04 22:15:10,19.38
1004,302795,2017-01-04 22:38:13,124.98
1005,302799,2017-01-04 22:44:16,41.98
1006,302800,2017-01-04 22:42:42,81.98
1008,302817,2017-01-04 23:21:17,174.98
1009,302824,2017-01-04 23:32:02,154.98
1010,302826,2017-01-04 23:37:16,75.98
1011,302828,2017-01-04 23:38:58,32.98
1012,302841,2017-01-05 00:13:05,1584.99
1013,302842,2017-01-05 00:22:50,24.98
1014,302849,2017-01-05 00:41:20,373.98
1015,302850,2017-01-05 00:48:16,141.86
1016,302857,2017-01-05 01:04:26,66.98
1018,302876,2017-01-06 21:50:06,91.97
1019,302879,2017-01-05 02:23:00,66.98
1027,302928,2017-01-05 09:00:37,32.98
1028,302930,2017-01-05 09:03:08,53.98
1034,302950,2017-01-05 09:30:42,69.98
1042,302990,2017-01-06 18:21:55,22.98
1045,303007,2017-01-05 10:05:46,403.25
1047,303015,2017-01-05 10:26:17,60.95
1048,303020,2017-01-05 10:21:07,62.98
1050,303024,2017-01-05 10:23:54,2341.99
1055,303037,2017-01-08 19:05:35,55.97
1056,303038,2017-01-05 10:40:06,64.89
1058,303056,2017-11-03 09:33:54,74.98
1059,303061,2017-01-05 11:18:58,179.98
1061,303067,2017-01-05 11:23:03,293.98
1062,303070,2017-01-05 11:48:08,16.97
1064,303077,2017-01-05 11:44:23,113.99
1066,303084,2017-01-05 11:50:42,164.99
1067,303085,2017-01-05 11:55:11,114.98
1068,303086,2017-01-05 11:55:15,96.98
1069,303090,2017-01-05 12:06:05,64.99
1071,303096,2017-01-05 12:03:25,39.99
1077,303116,2017-01-05 12:25:36,302.97
1079,303118,2017-05-03 19:17:17,239.99
1083,303130,2017-01-05 12:38:19,153.98
1086,303140,2017-01-05 12:47:43,127.88
1090,303174,2017-01-05 13:33:32,39.98
1091,303178,2017-01-05 13:40:40,45.99
1092,303183,2017-01-05 13:57:22,29.98
1093,303185,2017-01-05 14:01:49,2364.99
1094,303197,2017-01-05 14:15:20,47.98
1095,303198,2017-01-09 23:29:00,148.98
1096,303200,2017-01-05 14:25:18,52.44
1097,303203,2017-01-05 14:24:58,31.98
1098,303205,2017-01-05 17:16:12,35.97
1099,303208,2017-01-05 14:34:43,14.98
1100,303210,2017-01-05 14:38:33,1794.99
1102,303216,2017-01-05 14:53:35,32.98
1104,303223,2017-01-05 15:18:18,45.99
1105,303224,2017-01-05 15:21:13,158.97
1106,303226,2017-01-05 15:17:47,305.69
1107,303227,2017-01-05 15:30:04,68.98
1108,303228,2017-01-05 15:28:09,12.98
1109,303230,2017-01-05 15:33:28,222.97
1116,303257,2017-01-05 21:54:36,30.98
1117,303259,2017-01-05 22:20:23,154.97
1118,303260,2017-01-05 16:31:34,303.98
1119,303264,2017-01-05 16:32:01,94.57
1120,303267,2017-01-05 16:38:25,80.97
1124,303275,2017-01-05 16:51:40,24.98
1125,303279,2017-01-05 17:03:59,39.98
1127,303286,2017-01-05 17:16:58,29.98
1128,303297,2017-01-05 17:41:54,111.97
1129,303302,2017-01-05 18:02:38,31.98
1131,303314,2017-01-05 18:13:21,33.98
1132,303315,2017-01-05 19:55:44,281.96
1133,303316,2017-01-05 18:18:53,30.97
1134,303319,2017-01-05 18:36:14,1763.99
1135,303339,2017-01-05 19:17:48,57.98
1136,303341,2017-01-05 20:07:31,579.99
1137,303343,2017-01-05 19:45:46,64.98
1140,303353,2017-01-05 20:40:28,83.98
1141,303355,2017-01-05 23:19:36,110.98
1142,303362,2017-01-05 20:26:43,316.98
1143,303364,2017-01-05 20:44:56,270.97
1144,303366,2017-01-05 20:49:23,92.97
1145,303367,2017-01-05 20:49:30,39.97
1146,303376,2017-01-10 22:21:07,60.97
1147,303388,2017-01-20 22:18:09,3235.99
1149,303397,2017-01-05 22:52:58,43.98
1150,303419,2017-01-06 00:21:32,360.97
1151,303422,2017-01-06 00:17:26,290.98
1152,303427,2017-01-06 00:37:05,17.98
1153,303434,2017-01-06 00:47:49,55.96
1156,303455,2017-01-06 02:23:04,40.97
1157,303460,2017-01-06 02:03:41,3598.99
1158,303470,2017-01-06 03:52:53,162.88
1159,303471,2017-01-06 03:56:30,23.4
1160,303472,2017-01-06 04:12:47,125.98
1161,303473,2017-01-06 04:19:25,167.99
1163,303482,2017-01-06 07:26:28,18.98
1164,303484,2017-01-06 07:37:31,44.97
1165,303486,2017-01-06 08:34:31,65.98
1166,303505,2017-01-06 10:12:15,58.98
1167,303507,2017-01-06 10:22:18,114.98
1168,303521,2017-01-08 00:29:30,144.97
1169,303522,2017-01-06 11:05:58,22.98
1170,303524,2017-01-06 11:06:06,90.98
1173,303546,2017-01-06 11:31:38,44.98
1174,303548,2017-01-06 11:34:49,38.98
1176,303556,2017-01-06 11:55:56,33.97
1177,303557,2017-01-06 11:54:56,55.74
1179,303565,2017-01-06 12:10:37,378.98
1181,303573,2017-01-06 12:23:05,57.98
1182,303583,2017-01-06 12:54:23,76.98
1184,303593,2017-01-06 13:30:59,134.98
1185,303595,2017-01-06 13:27:48,427.39
1186,303596,2017-01-06 13:22:38,48.98
1187,303597,2017-01-06 13:22:23,69.98
1188,303599,2017-01-07 18:07:29,156.96
1189,303600,2017-01-06 13:38:57,39.98
1190,303613,2017-01-06 13:44:45,76.98
1191,303614,2017-01-07 10:39:10,112.98
1192,303621,2017-01-06 14:56:06,220.97
1193,303624,2017-01-06 14:24:56,164.98
1194,303643,2017-01-08 12:08:10,180.96
1195,303645,2017-01-06 15:15:03,45.98
1196,303658,2017-01-06 15:55:05,15.98
1197,303660,2017-01-06 15:56:43,569.99
1199,303671,2017-01-06 16:31:21,87.98
1200,303693,2017-01-06 17:11:03,132.98
1203,303699,2017-01-06 17:06:34,127.98
1204,303703,2017-01-06 17:15:10,101.97
1205,303704,2017-01-06 17:58:09,159.97
1206,303705,2017-01-06 17:27:09,59.98
1208,303713,2017-01-06 17:57:15,174.97
1210,303738,2017-01-06 18:51:00,130.98
1211,303741,2017-01-06 18:59:17,21.98
1213,303748,2017-01-06 19:05:10,110.97
1214,303756,2017-01-06 19:14:59,16.97
1215,303762,2017-01-06 19:22:55,34.97
1216,303763,2017-01-06 19:27:31,143.98
1217,303769,2017-01-06 19:42:27,26.98
1219,303773,2017-01-06 19:55:12,19.98
1220,303774,2017-01-06 20:01:09,161.98
1221,303775,2017-01-06 20:02:25,160.98
1224,303790,2017-01-06 20:47:19,239.97
1225,303805,2017-01-06 20:48:57,129.98
1226,303814,2017-01-06 21:06:26,86.97
1228,303821,2017-01-11 15:09:51,20.98
1229,303822,2017-01-06 21:28:14,104.97
1230,303823,2017-01-07 11:53:19,83.98
1231,303827,2017-01-06 23:09:18,1529.99
1232,303828,2017-01-06 22:28:01,44.98
1233,303837,2017-01-06 21:32:06,29.99
1234,303838,2017-01-06 21:38:32,39.99
1235,303839,2017-01-06 21:38:43,34.98
1236,303840,2017-01-06 21:39:12,411.99
1237,303841,2017-01-06 21:42:00,46.98
1238,303844,2017-01-06 22:04:42,23.98
1240,303856,2017-01-06 22:02:23,59.98
1241,303858,2017-01-06 22:03:44,119.98
1242,303864,2017-01-06 22:13:13,52.98
1243,303867,2017-01-07 15:00:26,21.98
1244,303878,2017-01-06 22:24:21,44.98
1245,303885,2017-01-06 22:32:15,187.98
1246,303895,2017-01-06 22:39:05,135.98
1248,303906,2017-01-06 23:12:43,58.98
1249,303917,2017-01-06 23:15:41,36.98
1250,303920,2017-01-06 23:24:16,49.98
1251,303932,2017-01-06 23:30:30,106.97
1252,303935,2017-01-06 23:48:01,89.96
1253,303937,2017-01-09 00:44:26,56.98
1254,303939,2017-01-06 23:37:14,65.99
1255,303943,2017-01-07 01:17:51,126.97
1256,303944,2017-01-06 23:43:07,46.98
1257,303945,2017-01-06 23:45:44,11.98
1259,303964,2017-01-07 00:07:25,23.98
1260,303978,2017-01-07 01:36:46,50.98
1261,303991,2017-01-07 01:38:29,65.97
1263,303996,2017-01-07 00:59:55,54.98
1264,304003,2017-01-07 16:03:14,115.99
1266,304010,2017-01-07 09:51:57,51.98
1267,304012,2017-01-07 20:06:33,111.98
1268,304015,2017-01-07 01:47:23,59.98
1269,304019,2017-01-07 01:51:45,89.98
1270,304020,2017-01-07 01:51:22,271.98
1271,304026,2017-01-07 01:53:01,54.98
1274,304042,2017-01-12 01:42:31,235.98
1275,304053,2017-01-07 07:42:48,43.98
1276,304055,2017-01-07 07:49:36,21.98
1277,304082,2017-01-07 09:46:27,7.98
1278,304083,2017-01-07 11:01:05,17.98
1279,304085,2017-01-07 09:51:45,236.98
1280,304087,2017-01-07 09:54:26,52.98
1283,304108,2017-01-07 10:30:56,51.98
1284,304118,2017-01-07 11:25:03,54.98
1285,304128,2017-01-09 08:35:42,85.98
1286,304130,2017-01-07 13:34:27,58.98
1287,304134,2017-01-07 11:29:07,40.04
1288,304138,2017-01-07 11:31:16,38.98
1289,304142,2017-01-08 22:24:12,40.98
1290,304146,2017-01-07 11:42:20,35.98
1291,304150,2017-01-07 11:49:46,1668.99
1293,304157,2017-01-07 12:02:17,33.98
1294,304165,2017-01-07 12:15:40,52.96
1295,304168,2017-01-09 10:20:09,93.98
1296,304169,2017-01-07 12:14:46,170.98
1297,304172,2017-01-07 12:11:53,49.98
1298,304174,2017-01-07 12:30:53,59.98
1300,304182,2017-01-07 12:29:26,921.98
1301,304185,2017-01-07 12:39:58,40.04
1302,304187,2017-01-07 13:08:16,34.89
1303,304188,2017-01-07 12:54:54,646.97
1305,304193,2017-01-07 12:49:20,123.98
1306,304194,2017-01-07 12:53:18,66.98
1307,304197,2017-01-07 13:24:40,51.97
1308,304199,2017-01-07 13:08:18,54.98
1309,304200,2017-01-07 13:16:15,185.98
1310,304209,2017-01-07 13:33:12,158.97
1311,304214,2017-01-15 14:27:11,14.99
1312,304217,2017-01-07 14:03:18,33.98
1313,304220,2017-01-07 18:48:27,1534.99
1314,304222,2017-01-07 13:58:37,43.98
1315,304227,2017-01-08 03:42:56,25.99
1316,304236,2017-01-07 15:02:44,28.97
1317,304237,2017-01-07 14:22:21,404.99
1319,304239,2017-01-07 14:20:43,64.98
1320,304240,2017-01-07 14:23:41,29.97
1321,304253,2017-01-07 14:57:10,16.98
1323,304264,2017-01-07 15:19:45,650.53
1324,304266,2017-01-07 15:09:49,162.98
1325,304278,2017-01-07 16:11:17,44.25
1326,304283,2017-01-07 15:55:06,33.9
1327,304285,2017-01-07 16:07:12,649.99
1328,304291,2017-01-07 16:06:41,29.99
1331,304317,2017-01-07 16:50:27,132.98
1333,304328,2017-01-07 17:27:26,177.97
1334,304335,2017-01-07 17:15:25,224.99
1335,304342,2017-01-07 17:29:04,20.98
1336,304345,2017-01-07 17:38:25,729.99
1337,304347,2017-01-07 18:13:39,79.97
1339,304354,2017-01-07 17:51:03,17.98
1341,304363,2017-01-09 10:55:17,14.98
1344,304389,2017-01-07 19:04:11,74.98
1345,304399,2017-01-07 19:16:03,44.98
1346,304407,2017-01-07 19:21:11,36.98
1347,304409,2017-01-08 16:24:32,244.97
1348,304410,2017-01-07 19:39:06,427.98
1349,304412,2017-01-07 19:30:23,64.98
1350,304413,2017-01-07 19:32:03,76.98
1351,304414,2017-01-07 19:41:19,24.98
1352,304415,2017-01-07 19:44:38,115.99
1353,304419,2017-01-07 19:42:59,74.98
1354,304424,2017-01-07 19:54:13,78.97
1355,304425,2017-01-07 19:45:15,24.98
1357,304433,2017-01-07 20:14:54,1344.99
1358,304436,2017-01-07 20:14:07,34.98
1359,304439,2017-01-07 20:15:24,1569.0
1361,304447,2017-01-11 21:19:11,56.98
1362,304461,2017-01-09 13:28:25,29.56
1363,304464,2017-01-07 20:49:50,57.98
1364,304468,2017-01-12 16:13:59,32.37
1365,304470,2017-01-07 20:54:15,107.97
1366,304475,2017-01-07 21:04:26,31.98
1368,304478,2017-01-07 21:15:05,30.98
1369,304487,2017-01-07 21:30:19,34.98
1370,304494,2017-01-08 18:44:46,174.98
1371,304495,2017-01-07 21:56:19,58.98
1372,304498,2017-01-07 21:46:21,83.98
1373,304499,2017-01-07 21:44:24,70.98
1374,304500,2017-01-07 22:01:10,13.97
1376,304506,2017-01-07 22:11:40,22.99
1377,304508,2017-01-07 22:12:39,56.98
1379,304511,2017-01-07 22:12:05,14.98
1380,304522,2017-01-07 22:27:49,133.98
1381,304523,2017-01-07 22:29:58,51.97
1382,304524,2017-01-07 22:35:18,54.98
1383,304525,2017-01-07 22:32:34,51.98
1384,304527,2017-01-07 22:41:05,34.97
1385,304529,2017-01-07 22:47:28,19.98
1386,304534,2017-01-07 22:57:38,24.98
1387,304541,2017-01-07 23:29:57,49.99
1388,304542,2017-01-07 23:13:56,84.98
1389,304544,2017-01-08 00:00:11,151.61
1390,304548,2017-01-07 23:32:01,53.96
1391,304554,2017-01-08 02:02:37,84.98
1393,304567,2017-01-08 00:22:10,49.98
1394,304570,2017-01-08 00:22:20,74.98
1395,304576,2017-01-08 00:54:26,74.46
1398,304594,2017-01-08 01:18:02,20.98
1399,304603,2017-01-08 17:57:24,68.95
1401,304611,2017-01-08 02:27:44,73.98
1402,304626,2017-01-08 05:42:34,729.99
1403,304629,2017-01-08 06:54:48,39.89
1404,304633,2017-01-08 07:41:49,752.99
1405,304635,2017-01-08 08:17:32,76.98
1406,304645,2017-01-10 17:07:05,108.98
1407,304646,2017-01-08 09:47:25,172.97
1409,304651,2017-01-08 10:24:29,42.97
1410,304653,2017-01-08 10:09:57,16.98
1411,304659,2017-01-08 10:20:53,191.98
1412,304660,2017-01-08 10:16:30,401.97
1414,304664,2017-01-08 10:20:23,33.98
1415,304665,2017-01-08 10:32:39,44.98
1416,304667,2017-01-08 10:39:43,39.98
1417,304670,2017-01-08 11:07:38,2258.99
1418,304672,2017-01-08 10:58:29,43.98
1419,304676,2017-01-08 11:03:09,72.98
1420,304684,2017-01-08 11:23:01,21.98
1421,304685,2017-01-08 11:27:14,54.98
1422,304694,2017-01-08 11:45:03,29.98
1423,304695,2017-01-08 11:49:47,56.57
1424,304696,2017-01-08 12:04:56,48.98
1425,304698,2017-01-08 12:06:04,13.97
1427,304701,2017-01-08 11:58:41,149.98
1429,304709,2017-01-08 12:15:11,59.98
1430,304710,2017-01-08 12:09:29,59.98
1432,304714,2017-01-08 12:28:10,254.97
1433,304717,2017-01-08 13:43:57,22.98
1434,304718,2017-01-08 13:31:49,46.97
1435,304720,2017-01-08 16:40:06,16.98
1436,304723,2017-01-08 12:56:29,38.98
1437,304724,2017-01-08 12:44:48,176.98
1438,304726,2017-01-08 12:56:59,85.96
1439,304731,2017-01-08 12:51:29,73.98
1440,304732,2017-01-08 12:59:10,74.98
1441,304733,2017-01-08 16:02:52,144.98
1443,304739,2017-01-08 13:19:24,195.98
1444,304740,2017-01-08 13:13:16,729.99
1445,304746,2017-01-08 13:33:39,85.98
1446,304754,2017-01-11 15:29:55,1806.99
1448,304761,2017-01-08 13:38:22,26.98
1449,304764,2017-01-08 13:49:38,59.99
1450,304765,2017-01-08 13:48:50,33.98
1451,304782,2017-01-09 03:11:06,836.99
1452,304785,2017-01-08 14:29:15,50.98
1453,304787,2017-01-08 14:56:30,33.98
1454,304788,2017-01-08 14:39:53,142.97
1455,304793,2017-01-08 14:51:51,42.98
1457,304823,2017-01-08 16:18:48,44.98
1458,304825,2017-01-08 16:29:01,44.98
1459,304830,2017-01-09 09:38:48,90.97
1460,304834,2017-01-08 16:34:42,104.17
1461,304840,2017-01-08 16:58:00,34.98
1462,304851,2017-01-08 17:08:38,22.98
1463,304852,2017-01-08 17:11:13,548.98
1464,304859,2017-01-08 17:24:09,55.97
1465,304860,2017-01-08 17:25:13,50.75
1466,304862,2017-01-08 17:31:02,46.98
1467,304864,2017-01-11 21:21:26,69.98
1468,304865,2017-01-08 18:05:00,1159.98
1469,304873,2017-01-08 17:56:57,43.98
1470,304875,2017-01-08 18:17:21,62.97
1471,304877,2017-01-09 08:40:22,90.97
1472,304880,2017-01-08 19:14:31,1810.99
1473,304883,2017-01-08 18:17:00,86.98
1474,304890,2017-01-08 18:29:56,87.97
1475,304896,2017-01-08 18:48:27,19.99
1476,304905,2017-01-08 19:03:43,64.98
1477,304912,2017-01-08 19:12:25,59.98
1478,304913,2017-01-08 19:09:48,40.98
1481,304926,2017-01-08 20:00:30,181.98
1482,304931,2017-01-08 19:28:55,158.98
1483,304937,2017-01-08 19:46:40,66.98
1484,304956,2017-01-08 20:14:14,174.98
1485,304957,2017-01-08 20:02:53,18.98
1486,304963,2017-01-08 20:13:59,2837.99
1487,304964,2017-01-08 21:06:47,24.98
1488,304966,2017-01-08 20:17:02,189.99
1489,304967,2017-01-08 20:20:11,56.57
1490,304968,2017-01-08 20:34:10,70.85
1491,304970,2017-01-31 18:56:07,850.24
1492,304979,2017-01-08 20:37:41,22.98
1494,304984,2017-01-08 20:43:50,58.98
1495,304988,2017-01-08 20:46:51,189.99
1497,305000,2017-01-08 21:23:52,86.98
1498,305005,2017-01-08 21:22:28,569.99
1499,305008,2017-01-08 21:34:04,40.98
1500,305009,2017-01-08 21:32:13,76.98
1501,305020,2017-01-09 10:43:07,109.95
1503,305029,2017-01-08 21:59:01,99.98
1504,305030,2017-01-08 22:19:00,167.99
1505,305056,2017-01-08 22:19:29,292.96
1506,305057,2017-01-08 23:01:31,167.99
1507,305066,2017-01-08 22:30:22,38.98
1508,305067,2017-01-08 22:33:16,29.96
1510,305073,2017-01-08 22:24:53,90.98
1511,305078,2017-01-08 22:30:31,41.98
